"Server","Time Stamp","Usage (%)"
"SRV005246","2019/11/29 9:30:00 PM","9,1"
"SRV005246","2019/11/29 10:00:00 PM","10,19"
"SRV005246","2019/11/29 10:30:00 PM","9,21"
"SRV005246","2019/11/29 11:00:00 PM","9,36"
"SRV005246","2019/11/29 11:30:00 PM","9,53"
"SRV005246","2019/11/30 12:00:00 AM","8,44"
"SRV005246","2019/11/30 12:30:00 AM","8,91"
"SRV005246","2019/11/30 1:00:00 AM","8,56"
"SRV005246","2019/11/30 1:30:00 AM","8,79"
"SRV005246","2019/11/30 2:00:00 AM","12,77"
"SRV005246","2019/11/30 2:30:00 AM","10,1"
"SRV005246","2019/11/30 3:00:00 AM","8,78"
"SRV005246","2019/11/30 3:30:00 AM","8,86"
"SRV005246","2019/11/30 4:00:00 AM","8,52"
"SRV005246","2019/11/30 4:30:00 AM","8,03"
"SRV005246","2019/11/30 5:00:00 AM","10,01"
"SRV005246","2019/11/30 5:30:00 AM","10,18"
"SRV005246","2019/11/30 6:00:00 AM","9,56"
"SRV005246","2019/11/30 6:30:00 AM","10,19"
"SRV005246","2019/11/30 7:00:00 AM","9,68"
"SRV005246","2019/11/30 7:30:00 AM","8,86"
"SRV005246","2019/11/30 8:00:00 AM","9,76"
"SRV005246","2019/11/30 8:30:00 AM","8,89"
"SRV005246","2019/11/30 9:00:00 AM","9,72"
"SRV005246","2019/11/30 9:30:00 AM","9,95"
"SRV005246","2019/11/30 10:00:00 AM","10,98"
"SRV005246","2019/11/30 10:30:00 AM","10,28"
"SRV005246","2019/11/30 11:00:00 AM","10,52"
"SRV005246","2019/11/30 11:30:00 AM","10,42"
"SRV005246","2019/11/30 12:00:00 PM","10,8"
"SRV005246","2019/11/30 12:30:00 PM","10,13"
"SRV005246","2019/11/30 1:00:00 PM","9,97"
"SRV005246","2019/11/30 1:30:00 PM","10,19"
"SRV005246","2019/11/30 2:00:00 PM","9,96"
"SRV005246","2019/11/30 2:30:00 PM","10,36"
"SRV005246","2019/11/30 3:00:00 PM","10,92"
"SRV005246","2019/11/30 3:30:00 PM","10,3"
"SRV005246","2019/11/30 4:00:00 PM","11,03"
"SRV005246","2019/11/30 4:30:00 PM","12,25"
"SRV005246","2019/11/30 5:00:00 PM","11,39"
"SRV005246","2019/11/30 5:30:00 PM","10,77"
"SRV005246","2019/11/30 6:00:00 PM","11,72"
"SRV005246","2019/11/30 6:30:00 PM","9,96"
"SRV005246","2019/11/30 7:00:00 PM","10,71"
"SRV005246","2019/11/30 7:30:00 PM","9,82"
"SRV005246","2019/11/30 8:00:00 PM","10,8"
"SRV005246","2019/11/30 8:30:00 PM","9,57"
"SRV005246","2019/11/30 9:00:00 PM","9,99"
"SRV005246","2019/11/30 9:30:00 PM","10,93"
"SRV005246","2019/11/30 10:00:00 PM","11,12"
"SRV005246","2019/11/30 10:30:00 PM","10,36"
"SRV005246","2019/11/30 11:00:00 PM","11,03"
"SRV005246","2019/11/30 11:30:00 PM","9,91"
"SRV005246","2019/12/01 12:00:00 AM","10,47"
"SRV005246","2019/12/01 12:30:00 AM","10,51"
"SRV005246","2019/12/01 1:00:00 AM","11,26"
"SRV005246","2019/12/01 1:30:00 AM","9"
"SRV005246","2019/12/01 2:00:00 AM","8,55"
"SRV005246","2019/12/01 2:30:00 AM","8,48"
"SRV005246","2019/12/01 3:00:00 AM","9,18"
"SRV005246","2019/12/01 3:30:00 AM","8,47"
"SRV005246","2019/12/01 4:00:00 AM","8,8"
"SRV005246","2019/12/01 4:30:00 AM","8,22"
"SRV005246","2019/12/01 5:00:00 AM","8,63"
"SRV005246","2019/12/01 5:30:00 AM","9,02"
"SRV005246","2019/12/01 6:00:00 AM","8,75"
"SRV005246","2019/12/01 6:30:00 AM","9,06"
"SRV005246","2019/12/01 7:00:00 AM","8,69"
"SRV005246","2019/12/01 7:30:00 AM","9,26"
"SRV005246","2019/12/01 8:00:00 AM","8,65"
"SRV005246","2019/12/01 8:30:00 AM","8,75"
"SRV005246","2019/12/01 9:00:00 AM","10,05"
"SRV005246","2019/12/01 9:30:00 AM","8,4"
"SRV005246","2019/12/01 10:00:00 AM","10,74"
"SRV005246","2019/12/01 10:30:00 AM","9,03"
"SRV005246","2019/12/01 11:00:00 AM","9,47"
"SRV005246","2019/12/01 11:30:00 AM","9,41"
"SRV005246","2019/12/01 12:00:00 PM","9,02"
"SRV005246","2019/12/01 12:30:00 PM","9,53"
"SRV005246","2019/12/01 1:00:00 PM","10,69"
"SRV005246","2019/12/01 1:30:00 PM","9,56"
"SRV005246","2019/12/01 2:00:00 PM","9,31"
"SRV005246","2019/12/01 2:30:00 PM","9,95"
"SRV005246","2019/12/01 3:00:00 PM","11,68"
"SRV005246","2019/12/01 3:30:00 PM","9,73"
"SRV005246","2019/12/01 4:00:00 PM","10,5"
"SRV005246","2019/12/01 4:30:00 PM","9,61"
"SRV005246","2019/12/01 5:00:00 PM","9,91"
"SRV005246","2019/12/01 5:30:00 PM","9,07"
"SRV005246","2019/12/01 6:00:00 PM","11,81"
"SRV005246","2019/12/01 6:30:00 PM","11,33"
"SRV005246","2019/12/01 7:00:00 PM","11,67"
"SRV005246","2019/12/01 7:30:00 PM","10,37"
"SRV005246","2019/12/01 8:00:00 PM","11,21"
"SRV005246","2019/12/01 8:30:00 PM","10,04"
"SRV005246","2019/12/01 9:00:00 PM","11,83"
"SRV005246","2019/12/01 9:30:00 PM","9,79"
"SRV005246","2019/12/01 10:00:00 PM","11,32"
"SRV005246","2019/12/01 10:30:00 PM","11,28"
"SRV005246","2019/12/01 11:00:00 PM","11,21"
"SRV005246","2019/12/01 11:30:00 PM","9,57"
"SRV005246","2019/12/02 12:00:00 AM","11,39"
"SRV005246","2019/12/02 12:30:00 AM","10,73"
"SRV005246","2019/12/02 1:00:00 AM","12,33"
"SRV005246","2019/12/02 1:30:00 AM","10,23"
"SRV005246","2019/12/02 2:00:00 AM","11,51"
"SRV005246","2019/12/02 2:30:00 AM","10,77"
"SRV005246","2019/12/02 3:00:00 AM","11,51"
"SRV005246","2019/12/02 3:30:00 AM","10,34"
"SRV005246","2019/12/02 4:00:00 AM","11,03"
"SRV005246","2019/12/02 4:30:00 AM","9,48"
"SRV005246","2019/12/02 5:00:00 AM","12,1"
"SRV005246","2019/12/02 5:30:00 AM","11,5"
"SRV005246","2019/12/02 6:00:00 AM","12,65"
"SRV005246","2019/12/02 6:30:00 AM","9,25"
"SRV005246","2019/12/02 7:00:00 AM","8,83"
"SRV005246","2019/12/02 7:30:00 AM","10"
"SRV005246","2019/12/02 8:00:00 AM","11,14"
"SRV005246","2019/12/02 8:30:00 AM","10,13"
"SRV005246","2019/12/02 9:00:00 AM","12,02"
"SRV005246","2019/12/02 9:30:00 AM","12,18"
"SRV005246","2019/12/02 10:00:00 AM","12,23"
"SRV005246","2019/12/02 10:30:00 AM","12,61"
"SRV005246","2019/12/02 11:00:00 AM","13,32"
"SRV005246","2019/12/02 11:30:00 AM","11,2"
"SRV005246","2019/12/02 12:00:00 PM","13,43"
"SRV005246","2019/12/02 12:30:00 PM","12,92"
"SRV005246","2019/12/02 1:00:00 PM","12,09"
"SRV005246","2019/12/02 1:30:00 PM","12,27"
"SRV005246","2019/12/02 2:00:00 PM","13,18"
"SRV005246","2019/12/02 2:30:00 PM","13,36"
"SRV005246","2019/12/02 3:00:00 PM","15,54"
"SRV005246","2019/12/02 3:30:00 PM","14,93"
"SRV005246","2019/12/02 4:00:00 PM","14,54"
"SRV005246","2019/12/02 4:30:00 PM","11,06"
"SRV005246","2019/12/02 5:00:00 PM","12,81"
"SRV005246","2019/12/02 5:30:00 PM","12,91"
"SRV005246","2019/12/02 6:00:00 PM","14,96"
"SRV005246","2019/12/02 6:30:00 PM","13,99"
"SRV005246","2019/12/02 7:00:00 PM","11,84"
"SRV005246","2019/12/02 7:30:00 PM","12,18"
"SRV005246","2019/12/02 8:00:00 PM","14,86"
"SRV005246","2019/12/02 8:30:00 PM","11,16"
"SRV005246","2019/12/02 9:00:00 PM","11,87"
"SRV005246","2019/12/02 9:30:00 PM","11,26"
"SRV005246","2019/12/02 10:00:00 PM","10,75"
"SRV005246","2019/12/02 10:30:00 PM","11,6"
"SRV005246","2019/12/02 11:00:00 PM","11,1"
"SRV005246","2019/12/02 11:30:00 PM","10,47"
"SRV005246","2019/12/03 12:00:00 AM","12,17"
"SRV005246","2019/12/03 12:30:00 AM","10,9"
"SRV005246","2019/12/03 1:00:00 AM","12,4"
"SRV005246","2019/12/03 1:30:00 AM","9,41"
"SRV005246","2019/12/03 2:00:00 AM","9,79"
"SRV005246","2019/12/03 2:30:00 AM","11,13"
"SRV005246","2019/12/03 3:00:00 AM","9,75"
"SRV005246","2019/12/03 3:30:00 AM","11,51"
"SRV005246","2019/12/03 4:00:00 AM","11,09"
"SRV005246","2019/12/03 4:30:00 AM","9,9"
"SRV005246","2019/12/03 5:00:00 AM","9,66"
"SRV005246","2019/12/03 5:30:00 AM","11,61"
"SRV005246","2019/12/03 6:00:00 AM","10,71"
"SRV005246","2019/12/03 6:30:00 AM","13,56"
"SRV005246","2019/12/03 7:00:00 AM","12,67"
"SRV005246","2019/12/03 7:30:00 AM","14,48"
"SRV005246","2019/12/03 8:00:00 AM","13,28"
"SRV005246","2019/12/03 8:30:00 AM","12,52"
"SRV005246","2019/12/03 9:00:00 AM","13,17"
"SRV005246","2019/12/03 9:30:00 AM","15,69"
"SRV005246","2019/12/03 10:00:00 AM","14,7"
"SRV005246","2019/12/03 10:30:00 AM","14,23"
